,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_short_square,has_burst,has_delay,has_pause,input_resistance_mohm,latency,peak_t_long_square,peak_t_short_square,peak_v_long_square,peak_v_short_square,ri,sag,specimen_id,tau,threshold_i_long_square,threshold_i_short_square,threshold_t_long_square,threshold_t_short_square,threshold_v_long_square,threshold_v_short_square,trough_t_long_square,trough_t_short_square,trough_v_long_square,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_short_square,vrest,species,cre_line,dendrite_type,e-type,m-type,me-type,upright_angle,soma_distance_from_pia,estimated_shrinkage_factor,estimated_slice_angle
1393,0.17604790922653799,1.15114,1.024916,-47.000003814697294,-51.14375305175779,False,False,False,178.943296,0.0524200000000001,1.14866,1.023312,41.15625,44.3000015258789,124.10712242126499,0.0185037218034267,506133241,18.6756249714128,190.0,1170.0,1.14826,1.022972,-34.21875,-46.375003051757794,1.16246,1.628664,-52.656253814697294,-84.1375045776367,3.9799984867486398,4.38403789827806,-81.9723205566406,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_3,Spiny_6,ME_Exc_19,214.620577337054,438.189229257086,6.05693519079,21.8946167318
1401,0.247727272727273,1.169665,1.02504375,-55.531253814697294,-57.789064407348604,False,False,False,381.6368,0.0547900000000001,1.167735,1.02337125,40.59375,40.1250028610229,245.552986860275,0.0131556671112776,477135941,22.9289414374587,50.0,630.0,1.1673149999999999,1.0229925,-45.53125,-51.273439407348604,1.18702,1.73726625,-60.656253814697294,-86.49218940734859,3.9751213547828597,4.12002317161901,-82.93495178222659,Mus musculus,Slc17a6-IRES-Cre,spiny,Exc_3,Spiny_7,ME_Exc_14,158.664081005125,423.366129012499,3.03919613262,5.42051454276
1410,0.0859131025118806,1.13494,1.024845,-52.40625,-61.0859403610229,False,False,False,215.888928,0.04528,1.1332,1.023315,42.75,37.9765653610229,291.40621423721296,0.0116724669933319,547344442,52.060453274437,70.0,570.0,1.1327200000000002,1.022915,-38.3437538146973,-41.2343778610229,1.1349799999999999,1.6528200000000002,-52.500003814697294,-66.6640663146973,3.17908592781215,2.6331825746439104,-65.8480682373047,Mus musculus,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,Inh_4,Aspiny_12,ME_Inh_23,248.270789725983,586.799943169474,2.24865353838,2.8235225791
1415,0.150698324022346,1.19582,1.0244719999999998,-58.125003814697294,-64.3625045776367,False,False,False,199.066048,0.06527999999999999,1.1946,1.0235239999999999,49.78125,44.0437507629395,226.718738675117,0.00934435613453388,547325858,36.7059039673769,70.0,650.0,1.1942,1.023188,-39.0,-42.7437538146973,1.19594,1.717784,-58.250003814697294,-72.4500015258789,2.6226269262988,2.01930863787231,-70.9279022216797,Mus musculus,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,Inh_4,Aspiny_8,ME_Inh_23,137.323621036067,717.561615439229,2.36320742614,2.38548444356
1417,0.0861607142857143,1.1466399999999999,1.02714,-50.906253814697294,-54.318751525878895,False,False,False,81.043112,0.0570200000000001,1.14168,1.02366,39.3750038146973,40.7687530517578,73.5937505960464,0.0205812826752663,584682764,20.773127480111498,310.0,2120.0,1.1411799999999999,1.023136,-43.843753814697294,-51.943751525878895,1.16126,1.519172,-56.46875,-81.2250030517578,4.99505086138733,4.29090721905503,-81.18585205078121,Mus musculus,Oxtr-T2A-Cre,spiny,Exc_3,Spiny_1,ME_Exc_7,144.163337327456,132.123940554935,3.60409342634,0.328179161402
1420,0.3907994923857871,1.0849,1.0252299999999999,-51.093753814697294,-52.953128814697294,False,False,False,330.6896,0.0153400000000001,1.0828799999999998,1.02346,35.09375,39.734375,204.687386751175,0.11352974921464899,569810649,19.5578408968284,50.0,300.0,1.08246,1.02311,-39.625,-41.4843769073486,1.10084,1.6030200000000001,-53.28125,-64.4687538146973,3.46324807566043,3.4795120978266696,-63.2645416259766,Mus musculus,Vip-IRES-Cre,aspiny,Inh_3,Aspiny_5,ME_Inh_1,214.626914474979,261.33847008717,4.4204142307,10.3443078243
1425,0.9321428411565591,1.0729799999999998,1.02448444444444,-51.625003814697294,-53.315975189209006,False,False,False,267.34308799999997,0.01596,1.07172,1.02341111111111,7.750000476837161,11.0416673024495,175.22321641445203,0.0489480011165142,585951863,8.72970748248001,80.0,370.0,1.07136,1.02310222222222,-35.4375038146973,-41.6701410081651,1.07606,1.28524222222222,-52.281253814697294,-70.89930979410809,1.64754834687108,1.7975863692942,-70.4618301391602,Mus musculus,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,Inh_13,Aspiny_17,ME_Inh_21,170.230705010435,160.512458657266,3.77886491069,5.8810246938
1428,0.17555556423987698,1.07736,1.024074,-46.90625,-48.856252288818396,False,False,False,100.953352,0.0304600000000002,1.07595,1.022867,43.093753814697294,44.9250015258789,180.93746900558497,0.00467415805906057,476216637,18.6400926441642,130.0,580.0,1.0756299999999999,1.0225959999999998,-36.59375,-42.606252288818396,1.085785,1.4434799999999999,-49.875003814697294,-63.8375045776367,3.44171241441648,3.6282227545128296,-62.4188423156738,Mus musculus,Scnn1a-Tg3-Cre,spiny,Exc_3,Spiny_7,ME_Exc_14,218.611893957369,350.612280681042,2.69809822619,14.6249203465
1430,0.0155303046241387,1.05376,1.025384,-47.906253814697294,-54.3312515258789,False,False,False,122.49501599999999,0.01932,1.05218,1.02354,26.0,34.7000007629395,144.06257867813102,0.102740123867989,508980706,15.8092229088977,330.0,959.9999389648441,1.0516,1.023068,-33.5312538146973,-48.468753814697294,1.0539,1.360032,-48.0,-79.4000015258789,2.25693123135175,2.80687077166781,-78.9341659545898,Mus musculus,Ntsr1-Cre_GN220,spiny,Exc_1,Spiny_17,ME_Exc_4,148.712194697156,714.493325832563,3.23560571463,6.06637796779999
1431,0.144866799609857,1.708825,1.0248190000000001,-49.593753814697294,-56.606252288818396,False,False,False,126.42991200000002,0.08552,1.70733,1.023534,40.6562538146973,40.5875015258789,47.6560592651367,0.18073551356792397,488679042,10.1430573399696,190.0,1160.0,1.706955,1.023188,-42.4375,-55.325001525878896,1.75079,1.232941,-56.625,-78.4187545776367,2.9286807276352995,2.85258836676767,-76.93751525878909,Mus musculus,Rorb-IRES2-Cre,spiny,Exc_4,Spiny_14,ME_Exc_1,217.087719801759,640.560020482599,2.32480748933,8.60647504881
1436,0.0950289722476364,1.23206,1.02522,-42.3125038146973,-42.90625152587889,False,False,False,115.011824,0.07552,1.2292399999999999,1.023408,45.187503814697294,43.600003051757795,109.732121229172,0.0301319994032383,568568071,26.3289925285357,90.0,1100.0,1.2288,1.022992,-40.8750038146973,-48.225001525878895,1.96176,1.4340760000000001,-54.218753814697294,-66.5625038146973,4.74302373819515,4.499998790431941,-71.8324890136719,Mus musculus,Esr2-IRES2-Cre,spiny,Exc_3,Spiny_11,ME_Exc_6,130.959349401223,711.562097092545,2.52112704463,15.411309216
1439,0.207303370786517,1.19036,1.0249,-51.718753814697294,-54.687501907348604,False,False,False,205.45286399999998,0.0553400000000002,1.18876,1.02346,39.2187538146973,37.6718769073486,187.656283378601,0.0240895766764879,502267531,21.236039382047,70.0,670.0,1.1883,1.02306,-41.3125,-48.21875,1.2124,1.43024,-54.281253814697294,-81.703125,3.1652918674736803,3.4335263020888798,-80.8980407714844,Mus musculus,Nr5a1-Cre,spiny,Exc_3,Spiny_5,ME_Exc_18,229.12909687898,427.970180057593,3.82163576626,23.3369848767
1448,0.7452160305501491,1.22804,1.02462125,-54.0,-59.890625,False,False,False,156.860064,0.047525,1.226705,1.0233125,5.437500476837161,11.390625476837199,114.062502980232,0.06616641581058501,333604946,7.1866761920389495,230.0,360.0,1.22631,1.0230125,-30.1875,-39.960938453674295,1.228275,1.68389625,-54.187503814697294,-74.54687690734859,1.3180304654657602,1.5536287095795198,-73.1888122558594,Mus musculus,Pvalb-IRES-Cre,aspiny,Inh_13,Aspiny_8,ME_Inh_12,227.751743580467,347.950740253314,3.07414104882,-21.0627992834
1450,0.198110295259385,1.24168,1.02524666666667,-53.968753814697294,-59.114585876464794,False,False,False,266.63694399999997,0.03508,1.2400200000000001,1.02342666666667,23.6875,25.2500012715658,379.218846559525,0.0355581343173981,517345160,49.153892250969804,20.0,330.0,1.2395,1.02298,-33.9375038146973,-35.8333346048991,1.242,1.02684,-54.281253814697294,-59.8125025431315,2.11567322265257,2.11163822629681,-58.316341400146506,Mus musculus,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,Inh_4,Aspiny_3,ME_Inh_22,208.133559763559,705.099316528989,1.81182809582,-22.8526773757
1451,0.210344907236748,1.07715,1.024629,-51.968753814697294,-55.3500007629395,False,False,False,103.040064,0.025115000000000002,1.07575,1.023392,23.5937519073486,35.36875,98.3444213867186,0.192859947681427,488683425,13.658909692635698,150.0,690.0,1.0752950000000001,1.023034,-43.78125,-47.3625022888184,1.10737,1.078044,-55.718753814697294,-69.1312515258789,2.09432821724034,2.2529081279137597,-68.20192718505861,Mus musculus,Rbp4-Cre_KL100,spiny,Exc_4,Spiny_14,ME_Exc_1,162.552215839149,648.393930391549,3.81609476126999,3.17278008244
1455,0.566666666666667,1.3101200000000002,1.02633333333333,-51.6875,-55.8229192097982,False,False,False,214.127104,0.0212000000000001,1.3064200000000001,1.02310666666667,12.2187509536743,19.218750635782897,204.687878489494,0.10266730189323402,536306115,8.901102723614391,90.0,499.99996948242205,1.30586,1.02272,-42.6250038146973,-46.239585876464794,1.31782,1.4633933333333302,-55.03125,-71.6458384195964,2.8158266196736004,2.66259688917831,-69.7777481079102,Mus musculus,Ndnf-IRES2-dgCre,aspiny,Inh_1,Aspiny_7,ME_Inh_17,251.858393793601,116.228319933593,3.38897515528,11.9189916453
1461,0.862666671056106,1.0525200000000001,1.0242149999999999,-50.937503814697294,-53.7656278610229,False,False,False,173.161664,0.0140400000000001,1.0517,1.023385,25.3750019073486,27.5078144073486,134.374991059303,0.0488743335008621,586073850,6.82585128435802,190.0,499.99996948242205,1.05136,1.023085,-32.6562538146973,-39.8984375,1.0526,1.4739149999999999,-51.031253814697294,-73.2578125,1.5363998182258098,1.61420716112591,-72.989372253418,Mus musculus,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,Inh_11,Aspiny_5,ME_Inh_21,162.933814257339,154.850922935168,2.593974124,3.31535025864
1466,0.227176781978612,1.7660799999999999,1.0249625,-52.625003814697294,-58.1992216110229,False,False,False,238.482688,0.013080000000000001,1.76338,1.0234075,34.84375,39.5195331573486,161.562502384186,0.0658825114369392,560992553,8.53407808162368,170.0,530.0,1.7629,1.0230325,-34.71875,-40.324219703674295,1.77042,1.2515125,-54.750003814697294,-74.9140663146973,3.01467960806256,2.3569849899814304,-74.5377655029297,Mus musculus,Nos1-CreERT2,aspiny,Inh_1,Aspiny_4,ME_Inh_19,198.293223416706,705.392376550656,2.27301656574,-9.50769759881
1468,0.5515384615384621,1.07392,1.02552571428571,-51.718753814697294,-54.464287349155995,False,False,False,211.252736,0.0181600000000002,1.0715,1.02347142857143,1.8125001192092902,5.066964421953469,246.87498807907102,0.0350371226668358,567029686,18.1549428351819,50.0,320.0,1.0709799999999998,1.02302857142857,-37.09375,-38.758930751255605,1.07766,1.4024457142857099,-52.625003814697294,-60.6741109575544,1.85567921079375,1.9862147569983601,-60.223876953125,Mus musculus,Nkx2-1-CreERT2,aspiny,,Aspiny_7,,212.208027369226,140.763723465263,2.21698450835,11.0958032830999
1470,1.15834717691274,1.77118,1.02400666666667,-59.437503814697294,-61.5000025431315,False,False,False,214.11696,0.0119800000000001,1.77056,1.0234033333333301,15.3125,24.2343762715658,110.781289637089,0.040602944791317,574377552,7.56265273836623,240.0,520.0,1.7702,1.0231,-36.0937538146973,-49.635419845581104,1.7712,1.5926799999999999,-59.5,-77.8125076293945,1.01839343142717,1.27418198005645,-77.3323440551758,Mus musculus,Pvalb-IRES-Cre,sparsely spiny,Inh_13,Aspiny_3,ME_Inh_11,209.219207253026,684.450389171726,2.50516601019,15.8639799173
1471,0.0493168697468479,1.06568,1.02532285714286,-45.0,-54.843753269740496,False,False,False,191.230304,0.01586,1.064,1.02358,29.8125019073486,35.875,162.343710660934,0.0556559264659882,561934585,22.1338128795536,150.0,489.99996948242205,1.0635,1.02316571428571,-33.28125,-43.0892868041992,1.0658,1.6530314285714298,-45.0625,-68.10268402099611,2.6388431449604397,2.87402549969819,-67.3401947021484,Mus musculus,Vip-IRES-Cre,aspiny,Inh_2,Aspiny_17,ME_Inh_3,210.827044503345,493.472297228537,2.71179086669,-4.98264367985
1473,0.34282993942992895,1.0948200000000001,1.040945,-55.531253814697294,-56.156253814697294,False,False,False,427.492704,0.02302,1.09392,1.04008,31.7500019073486,34.0859394073486,286.718547344208,0.0590216480195522,567320213,28.2645841898491,50.0,410.0,1.0935,1.03968,-42.28125,-43.273438453674295,1.09484,1.769555,-55.562503814697294,-68.0781288146973,1.65496471287911,1.6605375694154798,-66.97903442382811,Mus musculus,Chrna2-Cre_OE25,sparsely spiny,Inh_5,Aspiny_2,ME_Inh_24,196.361697900584,665.197799137276,3.71499775552,2.75416676605
1477,0.391825989813301,1.96766,1.02571666666667,-50.65625,-55.0885442097982,False,False,False,203.95726399999998,0.0976000000000001,1.96524,1.02354333333333,18.0000019073486,23.723959287007602,147.812530398369,0.0149024743586779,527869035,8.65259180171746,160.0,469.99996948242205,1.9647400000000002,1.02315,-38.5000038146973,-41.2083346048991,1.9687599999999998,1.6909566666666698,-51.062503814697294,-65.8802134195964,3.0231526732425698,2.40899633449915,-65.2453231811523,Mus musculus,Ndnf-IRES2-dgCre,sparsely spiny,Inh_1,Aspiny_18,ME_Inh_17,196.971187935223,24.9269493411631,1.96656833824999,-9.335859032
